!	-10.8197791415528
Ô°	-8.09099304197138
À§	-8.8486787436689
´Ñ	-13.6819800224822
Î§	-7.85524272376726
àð	-14.662809275494
àò	-14.151983651728
¹Ì	-8.79917809989587
¹ú	-5.39517531362934
Í¼	-7.5081939185803
àó	-12.5033250261406
ÆÔ	-12.4292170539869
àô	-14.3751272030422
Ô²	-8.68223716955241
È¦	-9.02564154991975
àö	-14.3751272030422
à÷	-12.7656892906081
ÍÁ	-7.846073394899
Ê¥	-8.85867882700348
ÔÚ	-4.80316912273812
Û×	-10.3276995606078
ÛÙ	-15.7614215641621
ÛØ	-15.7614215641621
¹ç	-11.5567289447711
ÛÜ	-14.662809275494
ÛÝ	-13.969662094934
µØ	-5.5989215118975
ÛÚ	-10.3861431564779
ÛÛ	-13.8155114151068
³¡	-7.14022878272736
Ûß	-13.8155114151068
»ø	-11.1170306650207
Ö·	-8.84173771431467
Ûà	-11.8696012660515
¾ù	-8.16553164644354
·»	-10.0280802872643
Ì®	-13.2765149143741
¿²	-11.1463010473208
»µ	-8.83582636705161
×ø	-8.30265887178112
¿Ó	-9.97759638183234
¿é	-8.61543709644769
¼á	-8.6083699292246
Ì³	-9.18495199511385
ÛÞ	-15.7614215641621
°Ó	-10.4833069049316
Îë	-10.3815242106216
·Ø	-10.7309836427696
×¹	-10.841440638334
ÆÂ	-9.1307381785197
À¤	-10.941139998557
Ì¹	-9.70463755093345
Ûç	-15.7614215641621
Ûá	-13.458836471168
Æº	-11.4306882238757
Ûã	-15.7614215641621
Å÷	-12.9282082201059
Ûê	-12.9282082201059
¿À	-12.4655846981577
Ûæ	-15.0682743836021
Ûå	-13.969662094934
´¹	-9.60656347014566
À¬	-11.1364487508778
Â¢	-11.1764540854915
Ûä	-15.0682743836021
ÐÍ	-7.75605449684541
ÀÝ	-11.3669724094896
Ûò	-13.969662094934
¶â	-13.3635262913637
Ûó	-13.1223642345468
ÛÒ	-15.7614215641621
¹¸	-11.79112965061
Ô«	-11.1663017140275
Ûì	-15.7614215641621
¿Ñ	-10.9656310185653
ÛÑ	-12.7656892906081
µæ	-10.5249796013321
Ûë	-13.3635262913637
¿å	-11.8493985587339
Ûñ	-14.662809275494
¹¡	-13.1223642345468
°£	-10.0643280776567
Âñ	-9.82917637671407
³Ç	-7.21914559237838
Ûï	-15.7614215641621
Ûø	-14.662809275494
ÆÒ	-11.8493985587339
Ûô	-15.7614215641621
Û÷	-12.8169825849956
Ûö	-13.6819800224822
Óò	-8.43561406156631
²º	-11.7724375175978
Ü¤	-13.6819800224822
Ûú	-15.7614215641621
Ûü	-14.3751272030422
Åà	-8.83976338001095
»ù	-7.33853905221708
ÌÃ	-8.24716691134567
¶Ñ	-9.600214242467
ÝÀ	-14.3751272030422
Ü¢	-15.7614215641621
Çµ	-14.3751272030422
¶é	-10.97392982138
Ü§	-13.458836471168
Ü¦	-13.458836471168
Ü©	-15.7614215641621
±¤	-10.2123454792669
µÌ	-10.6023662649475
¿°	-10.1519497689771
Ñß	-11.1970733726942
¶Â	-10.7778149424537
Ëú	-11.0078313730557
ëó	-15.0682743836021
ËÜ	-9.29372283805772
Ëþ	-8.96459784588722
ÌÁ	-9.94729103233701
Èû	-9.15477137796386
Ìî	-9.49232528045582
Ü«	-14.662809275494
ÛÓ	-12.5833677338141
Ü¯	-14.3751272030422
Ü¬	-13.8155114151068
¾³	-7.54209547025599
Êû	-11.3793949294882
Ü­	-14.662809275494
ÉÊ	-13.8155114151068
Ä¹	-8.84768421350239
Ç½	-8.91660608495381
Ôö	-8.10319403800072
Ðæ	-11.3306047653188
Ä«	-9.17249508662856
¶Õ	-10.2601633536174
±Ú	-8.96907713669127
ÛÕ	-13.5641969868259
ÛÖ	-12.177902625706
º¾	-12.9282082201059
ÈÀ	-11.1764540854915
Ê¿	-7.48834023049625
ÈÉ	-11.7724375175978
×³	-9.34632460499048
Éù	-6.96357091523102
¿Ç	-10.0984610840261
ºø	-10.5574148770853
Ò¼	-12.7168991264387
´¦	-6.95021637659919
±¸	-7.71872206726444
¸´	-7.74642466981378
ÏÄ	-8.61464938470944
Ùç	-12.177902625706
Ï¦	-10.6434277517453
Íâ	-6.49574109715273
Ùí	-12.9888328419223
¶à	-5.94305626504278
Ò¹	-8.53885554533991
¹»	-8.17309788682686
â·	-12.7168991264387
´ó	-5.21342575667256
Ìì	-6.17230234934024
Ì«	-7.14420205867872
·ò	-7.75739005630938
Ø²	-11.7360698734269
Ñë	-8.52868842798446
º»	-11.5273150595648
Ê§	-7.73688669255638
Í·	-6.79391737684584
ÒÄ	-9.96232890970155
¿ä	-10.2975897591365
¼Ð	-9.94431040419887
¶á	-9.13338018798254
ÞÅ	-15.7614215641621
ÞÆ	-13.8155114151068
Û¼	-13.969662094934
ÑÙ	-12.2956856613624
Ææ	-8.09519963849935
ÄÎ	-10.2162441196825
·î	-9.32687504537462
·Ü	-9.32207119306198
¿ü	-11.3669724094896
×à	-9.23054393643619
Æõ	-10.2162441196825
±¼	-9.03638792199524
ÞÈ	-12.3602241824999
½±	-8.05211323077621
Ì×	-8.41154785942374
ÞÊ	-13.1223642345468
ÞÉ	-12.8710498062659
µì	-10.9093913002425
ÉÝ	-11.3793949294882
°Â	-8.93704789411899
Å®	-6.98679934346508
Å«	-9.77496955887764
ÄÌ	-9.9653638133967
¼é	-10.2479928179971
Ëý	-6.53885622256333
ºÃ	-6.31553487415464
åù	-15.7614215641621
Èç	-6.22776656710541
åú	-10.6988265311351
Íý	-10.7985769339022
×±	-10.0184183763526
¸¾	-8.89866365111068
Âè	-8.68730474796472
ÈÑ	-15.0682743836021
åû	-12.5033250261406
¶Ê	-11.6838841202564
¼Ë	-11.3070742679086
Ñý	-10.6676713633553
Ãî	-8.92838983137588
æ¤	-11.1364487508778
åþ	-14.662809275494
æ¥	-13.6819800224822
Í×	-10.5303129473075
·Á	-10.2560900282297
åü	-12.7168991264387
åý	-14.3751272030422
æ£	-13.969662094934
ÄÝ	-10.8055945065608
æ¨	-15.0682743836021
æ§	-15.0682743836021
ÃÃ	-9.20322376134981
ÆÞ	-8.89344715519178
æª	-11.3793949294882
Ä·	-9.76746013685551
æ¢	-10.4384115850237
Ê¼	-7.4804571636087
½ã	-9.05089845470965
¹Ã	-8.95017718556078
æ¦	-15.7614215641621
ÐÕ	-8.58822982167548
Î¯	-7.96207816594616
æ©	-11.541913858986
æ°	-14.151983651728
Ò¦	-11.1364487508778
½ª	-10.3907835360344
æ­	-14.662809275494
æ¯	-13.3635262913637
ÀÑ	-12.3602241824999
ÒÌ	-11.5273150595648
¼§	-10.8862242409609
æ±	-15.0682743836021
Òö	-10.3587441822898
×Ë	-9.75753449705554
Íþ	-8.52580242309533
ÍÞ	-10.4833069049316
Â¦	-12.2060735026727
æ«	-12.9282082201059
æ¬	-13.458836471168
½¿	-10.4482155851203
æ®	-14.3751272030422
æ³	-13.6819800224822
æ²	-15.0682743836021
æ¶	-12.7168991264387
æ¸	-12.6703791108038
Äï	-8.66221982060899
ÄÈ	-9.41053584744734
¾ê	-11.8295959314378
Éï	-14.662809275494
æ·	-15.7614215641621
¶ð	-11.7183702963275
Ãä	-13.8155114151068
Óé	-9.8160009555555
æ´	-11.3793949294882
æµ	-12.5033250261406
È¢	-10.7441417273472
æ½	-13.8155114151068
æ¹	-13.1223642345468
ÆÅ	-9.79015972437161
Íñ	-10.7179964472428
æ»	-14.3751272030422
æ¼	-13.969662094934
»é	-8.6738478586041
æ¾	-11.8295959314378
À·	-12.6259273482329
Ó¤	-9.9993701813819
æ¿	-10.9093913002425
Éô	-13.8155114151068
æÃ	-11.7009785536157
æÄ	-13.1964722067005
Ðö	-11.6838841202564
Ã½	-9.21034122911867
ÃÄ	-10.9907369396964
æÂ	-12.5425457392939
æÁ	-14.3751272030422
æÇ	-12.7656892906081
Ï±	-11.66707700194
ëô	-15.7614215641621
æÊ	-15.0682743836021
æÅ	-14.662809275494
¼Þ	-10.3364715466807
É©	-11.1867105856587
¼µ	-11.8696012660515
ÏÓ	-10.6494337758055
æÈ	-13.8155114151068
æÉ	-12.9282082201059
æÎ	-13.6819800224822
æÐ	-15.0682743836021
µÕ	-12.2350610395459
æÌ	-12.0478494974578
æÏ	-13.458836471168
ÄÛ	-10.9656310185653
æÆ	-15.0682743836021
æÍ	-14.662809275494
æÒ	-11.9547590743918
æÔ	-14.662809275494
æÓ	-14.662809275494
æÕ	-15.0682743836021
Ùø	-12.8169825849956
æÖ	-14.3751272030422
æ×	-13.969662094934
×Ó	-5.87655633575404
æÝ	-13.3635262913637
æÞ	-14.3751272030422
¿×	-9.02801967232472
ÔÐ	-10.7709889773833
×Ö	-7.34471191132416
´æ	-7.65520866154211
Ëï	-8.08773343489435
æÚ	-12.7656892906081
ØÃ	-13.969662094934
×Î	-11.7360698734269
Ð¢	-9.94133863380972
ÃÏ	-9.52897354761155
æß	-13.6819800224822
¼¾	-9.06315351004666
¹Â	-9.59181083167062
Ñ§	-5.83343654002556
º¢	-7.97113918345859
ÂÏ	-14.662809275494
Ø«	-15.7614215641621
Êë	-11.3793949294882
åî	-15.7614215641621
æÜ	-15.7614215641621
·õ	-11.541913858986
Èæ	-12.8710498062659
Äõ	-12.1238354044357
Äþ	-8.84768421350239
Ëü	-6.80868679705521
å³	-15.7614215641621
Õ¬	-9.69996464523406
Óî	-9.00332705973435
ÊØ	-8.40322781142904
°²	-7.20097733075152
ËÎ	-8.26643533021154
Íê	-7.43902745105091
ºê	-9.73797397120105
åµ	-14.151983651728
å´	-12.0978599180324
×Ú	-8.20813495856166
¹Ù	-7.5186652184476
Öæ	-9.52505197395837
¶¨	-6.42066715346396
Íð	-10.4531538667609
ÒË	-8.84669067144351
±¦	-7.77186111482821
Êµ	-6.54848456633863
³è	-10.4782178354241
Éó	-8.83680916811352
¿Í	-7.70119732372112
Ðû	-8.37557048603687
ÊÒ	-8.0579625162949
å¶	-14.662809275494
»Â	-11.6025384808024
ÏÜ	-10.6988265311351
¹¬	-8.28438309184238
Ô×	-10.4384115850237
º¦	-8.27312804900265
Ñç	-10.2601633536174
Ïü	-11.634287179117
¼Ò	-6.03002804826447
å·	-14.3751272030422
ÈÝ	-7.48604518932567
¿í	-8.97922950815529
±ö	-9.08686017234765
ËÞ	-9.34796260699472
¼Å	-10.0411097875547
¼Ä	-9.33655254025669
Òú	-10.7179964472428
ÃÜ	-8.21708945610839
¿Ü	-11.3669724094896
¸»	-8.09989448280356
ÃÂ	-12.5033250261406
º®	-9.42991971426839
Ô¢	-10.2520332275341
ÇÞ	-11.09798247005
Ä¯	-11.0792903370379
²ì	-8.32480429892785
¹Ñ	-10.9093913002425
å»	-13.8155114151068
ÁÈ	-11.3425809563655
Õ¯	-10.0184183763526
å¼	-13.1964722067005
å¾	-12.6259273482329
´ç	-10.0509945467872
¶Ô	-5.89646696134273
ËÂ	-8.50653675408474
Ñ°	-8.79917809989587
µ¼	-7.53057799996384
ÊÙ	-9.40531390346619
·â	-8.12998989958517
Éä	-8.72527307041154
½«	-6.50105369858625
Î¾	-10.7507862700658
×ð	-8.9305473295159
Ð¡	-6.32641879490242
ÉÙ	-7.02236564133135
¶û	-7.90665238066294
æØ	-14.662809275494
¼â	-9.39495111643064
³¾	-9.98687001861767
ÉÐ	-8.47386092385235
³¢	-9.82652736854249
ÓÈ	-8.88412549266465
Ò¢	-10.9656310185653
ÞÎ	-11.3070742679086
¾Í	-5.73979548360891
ÞÏ	-11.3070742679086
Ê¬	-9.8921246510283
Òü	-11.0609411983697
³ß	-9.51531479868051
åê	-14.3751272030422
Äá	-8.65072544118325
¾¡	-7.9128780817054
Î²	-9.1440185861876
Äò	-11.4306882238757
¾Ö	-7.58278277557138
Æ¨	-11.3793949294882
²ã	-8.0980138992686
¾Ó	-7.90355400483027
Çü	-9.47728740309127
Ìë	-13.0533713630599
½ì	-8.82119909504244
ÎÝ	-8.70870051492975
Êº	-12.6259273482329
ÆÁ	-9.99310056836831
åì	-14.3751272030422
Ð¼	-11.3669724094896
Õ¹	-6.68027913065758
åí	-14.151983651728
Êô	-8.00994624614062
ÍÀ	-10.8635817642112
ÂÅ	-10.5519354113207
åï	-15.7614215641621
ÂÄ	-10.6139270873486
ÍÍ	-10.1410206984449
É½	-6.56214213954532
ÒÙ	-12.2956856613624
á¨	-15.7614215641621
Óì	-11.3547023168978
Ëê	-8.28721675766595
Æñ	-10.081248955145
á§	-13.458836471168
áª	-12.6703791108038
á¯	-13.0533713630599
²í	-11.9772319302438
á«	-12.8169825849956
¸Ú	-9.81862218903538
á­	-15.0682743836021
á®	-15.0682743836021
á°	-11.1867105856587
µº	-9.11373319059875
ÑÒ	-9.46247231730614
á¶	-13.8155114151068
áµ	-14.662809275494
Áë	-10.1230668948283
á·	-13.2765149143741
ÔÀ	-9.67464683724977
á²	-14.662809275494
áº	-12.8169825849956
°¶	-9.0906552433162
¿ù	-15.0682743836021
á»	-14.662809275494
á¾	-13.6819800224822
á¼	-11.7360698734269
ÖÅ	-11.8696012660515
Ï¿	-9.95327907418163
á½	-14.151983651728
á¿	-13.6819800224822
ÂÍ	-12.0002214484685
¶ë	-11.0609411983697
Óø	-12.177902625706
ÇÍ	-11.2727851944299
·å	-8.91554168889803
¾þ	-10.9172344777035
áÀ	-14.662809275494
áÁ	-14.662809275494
áÇ	-13.1964722067005
³ç	-9.49043313230378
Æé	-11.79112965061
´Þ	-10.3408865648898
ÑÂ	-10.2319924766507
áÈ	-11.5567289447711
áÅ	-15.7614215641621
áÃ	-14.151983651728
áÂ	-13.6819800224822
±À	-10.9822980710505
Õ¸	-11.3669724094896
áË	-15.7614215641621
áÌ	-14.3751272030422
ïú	-13.5641969868259
áÒ	-11.79112965061
Ç¶	-10.8786196415757
áÉ	-13.5641969868259
áÎ	-15.7614215641621
áÔ	-11.1764540854915
áÑ	-14.3751272030422
áÍ	-13.458836471168
áÏ	-13.969662094934
áÕ	-15.7614215641621
áÖ	-12.9282082201059
á×	-13.6819800224822
áÚ	-14.151983651728
áÛ	-12.0978599180324
Î¡	-11.634287179117
´¨	-8.88206575970164
ÖÝ	-7.76174298466263
Ñ²	-9.95930318878501
³²	-9.88368578238244
¹¤	-6.47560273100999
×ó	-7.91522274866465
ÇÉ	-9.03518816180333
¾Þ	-8.79917809989587
¹®	-10.5249796013321
Î×	-9.69299597591797
²î	-8.39687454990644
¼º	-6.79493778509765
ÒÑ	-6.53984456025991
ËÈ	-11.2955134455075
°Í	-8.50583028990841
Ïï	-10.7051757588138
Ùã	-13.1223642345468
½í	-10.6374575847588
±Ò	-9.01736237785073
ÊÐ	-7.02637880989274
²¼	-7.66369099049786
Ë§	-10.0411097875547
·«	-10.9907369396964
Ê¦	-7.06960302258636
Ï£	-8.25647949576591
àø	-15.0682743836021
ÕÊ	-9.57933665744545
àû	-15.0682743836021
àú	-14.151983651728
ÅÁ	-10.8786196415757
Ìû	-10.8055945065608
Á±	-10.841440638334
àù	-14.662809275494
Öã	-13.0533713630599
²¯	-11.156251378174
ÖÄ	-11.3306047653188
µÛ	-7.89738590508963
´ø	-7.41786772915696
Ö¡	-12.8169825849956
Ï¯	-8.64502742006861
°ï	-8.33725628312005
á¡	-11.911273962452
³£	-6.97664697200106
àý	-14.3751272030422
àþ	-14.662809275494
Ã±	-10.2201580190037
á¢	-13.5641969868259
·ù	-9.09701254381167
»Ï	-13.1964722067005
á£	-12.7168991264387
Ä»	-9.27831421270488
á¤	-14.3751272030422
á¥	-13.6819800224822
á¦	-12.4655846981577
´±	-11.3793949294882
¸É	-7.79761361093063
Æ½	-6.98881126088133
Äê	-5.69900903263839
²¢	-6.74636641537171
ÐÒ	-8.92408874947649
çÛ	-13.3635262913637
»Ã	-9.15477137796386
Ó×	-9.12547500847543
ÓÄ	-9.66110261214201
¹ã	-7.36076218900179
×¯	-8.94468568356711
Çì	-8.7574474274394
±Ó	-12.3941257341756
´²	-9.39495111643064
âÑ	-15.7614215641621
Ðò	-8.97583391915415
Â®	-10.8938871137065
âÐ	-12.8169825849956
¿â	-8.93270949252039
Ó¦	-6.81974525880191
µ×	-8.13875761283848
âÒ	-14.3751272030422
µê	-8.33012188900618
Ãí	-9.0496811691059
¸ý	-10.6925173619418
¸®	-7.86710350032045
ÅÓ	-10.3723498343456
·Ï	-9.68148836906649
âÔ	-15.7614215641621
¶È	-6.9944039428503
×ù	-8.30323540682159
Í¥	-8.85767430657748
âÖ	-10.9016091598004
Êü	-11.5717668221357
¿µ	-8.46772384356064
Ó¹	-10.2683601208215
â×	-13.458836471168
Á®	-10.4190873121973
ÀÈ	-10.0248492666829
Àª	-11.4306882238757
ÁÎ	-12.177902625706
âÜ	-15.0682743836021
âÝ	-14.3751272030422
âÞ	-14.662809275494
ÑÓ	-9.0079836455643
Í¢	-9.67692215108691
½¨	-6.80507062367121
Ø¥	-11.6505476999888
¿ª	-6.33122303186321
ÛÍ	-12.8710498062659
Òì	-8.23470400280937
Æú	-9.34632460499048
Åª	-9.46247231730614
ÞÄ	-11.2616118938318
±×	-11.156251378174
ß®	-12.6259273482329
Ê½	-7.21992608022287
ß±	-12.7656892906081
¹­	-10.57963801387
Òý	-7.96783476079049
¸¥	-10.3408865648898
ºë	-10.6988265311351
³Ú	-11.7009785536157
µÜ	-8.06384621735973
ÕÅ	-7.35181358342578
ÃÖ	-9.92369111699614
ÏÒ	-10.2007399331465
»¡	-11.2505620576452
åó	-12.3602241824999
åô	-13.969662094934
Íä	-9.90348840967862
Èõ	-8.9735765818525
µ¯	-8.90390750161669
Ç¿	-7.37616104400667
åö	-11.6838841202564
ì°	-14.3751272030422
¹é	-8.39371299178771
µ±	-6.37721192220692
Â¼	-8.13241767450912
åè	-15.0682743836021
åç	-12.8710498062659
åé	-13.0533713630599
ÒÍ	-11.5870342942664
ÐÎ	-6.88767343600768
Í®	-13.1964722067005
Ñå	-11.2616118938318
²Ê	-8.25813193348699
±ë	-10.9992476293643
±ò	-10.7309836427696
Åí	-10.2162441196825
ÕÃ	-11.2840847496839
Ó°	-6.81465618929444
áÜ	-14.151983651728
áÝ	-11.7360698734269
ÒÛ	-9.52897354761155
³¹	-9.84791855852381
±Ë	-9.67692215108691
Íù	-7.48223178696707
Õ÷	-8.35349724160248
áÞ	-14.662809275494
¾¶	-9.37454224479943
´ý	-8.18021173796573
áß	-13.3635262913637
ºÜ	-6.68564168558159
áà	-14.3751272030422
»²	-11.8493985587339
ÂÉ	-8.31542006583796
áá	-8.77300838216249
Ðì	-9.16974783215342
Í½	-9.20891367712749
áâ	-12.9888328419223
µÃ	-5.96936849207225
ÅÇ	-11.9772319302438
áã	-11.2505620576452
áä	-14.662809275494
Óù	-9.54083139406234
áå	-13.1223642345468
Ñ­	-9.91209678421522
áæ	-12.3941257341756
Î¢	-8.31600400746039
áç	-12.0002214484685
µÂ	-7.53940512695988
áè	-14.662809275494
»Õ	-9.96232890970155
ÐÄ	-6.24175994463063
±Ø	-7.34736913166535
Òä	-9.38129902726231
âá	-15.7614215641621
¼É	-9.82917637671407
ÈÌ	-9.44425687741479
âã	-12.9282082201059
ìþ	-13.969662094934
ìý	-13.969662094934
ß¯	-13.1964722067005
ââ	-12.8710498062659
Ö¾	-7.48324727321834
Íü	-9.15612364321388
Ã¦	-8.70352362675022
ãÃ	-14.662809275494
ÖÒ	-9.7187887304797
âç	-12.7656892906081
âè	-13.2765149143741
ÓÇ	-9.82917637671407
âì	-13.969662094934
¿ì	-7.67840164499075
³À	-12.2060735026727
Äî	-7.93418066240927
âî	-14.151983651728
ÐÃ	-14.151983651728
ºö	-8.57906945227681
âé	-14.662809275494
·Þ	-12.3602241824999
»³	-8.75563254490858
Ì¬	-7.84790054687818
ËË	-14.151983651728
âæ	-15.7614215641621
âê	-12.3941257341756
âë	-12.9282082201059
Ôõ	-7.83049619167869
âó	-13.2765149143741
Å­	-9.18078242687713
Õú	-10.4987313752572
ÅÂ	-8.43495595032176
²À	-10.2933614230269
âï	-14.662809275494
âò	-13.969662094934
Á¯	-10.4531538667609
Ë¼	-7.3736539201863
µ¡	-11.1074612140046
âù	-11.66707700194
¼±	-8.33904786317525
âñ	-11.79112965061
ÐÔ	-6.66167761352792
Ô¹	-9.88088857776138
âõ	-13.969662094934
¹Ö	-8.46297646265393
âö	-13.6819800224822
ÇÓ	-11.3070742679086
âð	-14.151983651728
×Ü	-7.32154147584851
í¡	-14.3751272030422
âø	-14.662809275494
í¥	-13.969662094934
âþ	-15.0682743836021
ÊÑ	-11.8101778455807
Áµ	-9.56701617305741
»Ð	-10.9016091598004
¿Ö	-9.0079836455643
ºã	-9.62802352116543
Ë¡	-11.7540883789296
í¦	-12.5833677338141
í£	-13.6819800224822
í¢	-14.3751272030422
»Ö	-9.69531347405833
í§	-12.3274343596769
Ðô	-11.6182868377705
ºÞ	-9.83183242077218
¶÷	-8.85566828785061
ã¡	-12.5833677338141
¶²	-14.662809275494
Ìñ	-12.0478494974578
¹§	-10.2601633536174
Ï¢	-7.43031701610904
Ç¡	-9.76746013685551
¿Ò	-11.2616118938318
¶ñ	-8.83877767268619
âú	-13.6819800224822
âû	-13.969662094934
âý	-12.8710498062659
âü	-12.3274343596769
ÄÕ	-10.1446504664955
ã¢	-14.151983651728
ÓÁ	-14.151983651728
ÇÄ	-10.0744462078223
Ï¤	-9.39839346062161
ã©	-13.969662094934
º·	-11.5870342942664
ã¨	-14.151983651728
»Ú	-10.4384115850237
ã£	-12.7168991264387
ã¤	-12.2060735026727
ãª	-15.7614215641621
Îò	-9.38129902726231
ÓÆ	-9.94133863380972
»¼	-9.85605971610751
ÔÃ	-10.2399606462998
Äú	-8.03344602205652
í¨	-15.7614215641621
Ðü	-9.86426769652534
ã¥	-13.6819800224822
Ãõ	-12.6259273482329
ã­	-13.3635262913637
±¯	-9.44968675500916
ã²	-12.3274343596769
¼Â	-12.8169825849956
ã¬	-12.9282082201059
µ¿	-11.5129263221127
Çé	-6.56264782855736
ã°	-12.9282082201059
¾ª	-8.31076076795054
Íï	-13.0533713630599
»ó	-10.071062109838
Ìè	-10.5966355902386
ã¯	-11.541913858986
ã±	-11.4306882238757
Ï§	-9.67011168208438
Î©	-10.4935634050987
»Ý	-9.65886296954851
µë	-13.5641969868259
¾å	-10.376926501373
²Ò	-9.95628659524559
³Í	-10.8561467857236
±¹	-12.4655846981577
ã«	-12.5833677338141
²Ñ	-11.5129263221127
µ¬	-12.3941257341756
¹ß	-9.29217124736631
¶è	-12.8169825849956
Ïë	-6.58753772919651
ã·	-12.9282082201059
»Ì	-11.2075446725615
ÈÇ	-10.8938871137065
ÐÊ	-12.5425457392939
ã¸	-14.3751272030422
³î	-10.4482155851203
í©	-15.0682743836021
Óú	-9.67692215108691
Óä	-10.6676713633553
íª	-13.1964722067005
ã¹	-14.3751272030422
Òâ	-6.54241881910724
ãµ	-11.3425809563655
ÓÞ	-10.6494337758055
¸Ð	-7.19753564475386
ã³	-13.0533713630599
ã¶	-11.6838841202564
·ß	-10.0345738165749
ã´	-15.7614215641621
À¢	-10.7441417273472
ãº	-13.6819800224822
Ô¸	-8.34084265875128
´È	-10.0411097875547
»Å	-10.5852718315882
É÷	-10.4048352894901
Éå	-12.0978599180324
Ä½	-10.5249796013321
í«	-15.7614215641621
Âý	-8.6797129780565
»Û	-9.42636731266402
¿®	-10.7179964472428
Î¿	-10.2642533388689
ã¼	-13.5641969868259
¿¶	-12.0002214484685
±ï	-12.9888328419223
Ô÷	-12.1238354044357
ã¾	-12.3602241824999
ã¿	-12.7168991264387
º©	-12.2956856613624
í¬	-12.4655846981577
ã½	-12.7168991264387
ãÀ	-15.0682743836021
º¶	-10.6494337758055
¶®	-9.57110615830893
Ð¸	-11.4573564709579
°Ã	-12.6259273482329
í®	-13.6819800224822
í¯	-13.5641969868259
ÀÁ	-11.042922692867
Å³	-12.7168991264387
ãÂ	-13.458836471168
Ü²	-12.5425457392939
¸ê	-10.4782178354241
Îì	-11.4987416871208
Ðç	-10.8710724359403
Êù	-12.0978599180324
ÈÖ	-11.4987416871208
Ï·	-8.17817403985872
³É	-5.92305937158641
ÎÒ	-5.27187105367568
½ä	-9.93542145678163
ãÞ	-13.5641969868259
»ò	-6.90961500560963
ê¨	-14.3751272030422
Õ½	-7.17302461373951
ÆÝ	-10.841440638334
ê©	-12.2649140026956
êª	-11.4987416871208
ê¬	-15.0682743836021
ê­	-14.3751272030422
½Ø	-9.95930318878501
ê¯	-15.0682743836021
Â¾	-11.79112965061
´Á	-10.0152183736219
´÷	-9.33817460062856
»§	-8.4362726062065
ìæ	-14.3751272030422
ìå	-12.5425457392939
·¿	-7.86263920719177
Ëù	-6.10306758083177
±â	-11.3070742679086
ìç	-15.7614215641621
ÉÈ	-10.1741729057618
ìè	-12.3602241824999
ìé	-12.7656892906081
ÊÖ	-6.44519081692846
²Å	-7.10690418188262
Ôú	-9.74526440446372
ÆË	-9.77246014727221
°Ç	-11.9547590743918
´ò	-7.12165682035766
ÈÓ	-11.1867105856587
ÍÐ	-8.60915270812954
¿¸	-12.2956856613624
¿Û	-10.0846677618938
Ç¤	-13.5641969868259
Ö´	-8.79539737705596
À©	-9.26464657397621
ÞÑ	-14.151983651728
É¨	-10.0411097875547
Ñï	-8.78414022253133
Å¤	-10.3320759352076
°ç	-9.78253579926096
³¶	-10.5684647132719
ÈÅ	-9.73555559033676
°â	-10.9992476293643
·ö	-9.7187887304797
Åú	-8.30959932763415
¶ó	-12.0725421100481
ÕÒ	-7.86226808081898
³Ð	-7.78002998258201
¼¼	-7.2999525215182
³­	-10.6374575847588
¾ñ	-12.6259273482329
°Ñ	-6.83796358446711
ÒÖ	-10.4048352894901
Êã	-10.9492372087897
×¥	-8.91980608768448
Í¶	-8.19511054938961
¶¶	-10.1667101845602
¿¹	-8.6941017155086
ÕÛ	-8.8496742639104
¸§	-9.99310056836831
Å×	-10.0248492666829
ÞÒ	-13.969662094934
¿Ù	-14.151983651728
ÂÕ	-13.1223642345468
ÇÀ	-9.33331629147748
»¤	-7.88820450929934
±¨	-7.35337382000664
Åê	-12.4292170539869
Åû	-10.3103831105964
Ì§	-9.69068383615959
±§	-9.14669596395832
µÖ	-9.32687504537462
Ä¨	-10.4384115850237
ÞÓ	-15.0682743836021
Ñº	-10.6554760902615
³é	-9.36950445076947
Ãò	-12.3941257341756
·÷	-11.4439334506258
Öô	-13.458836471168
µ£	-8.50653675408474
²ð	-10.0025197902848
Ä´	-12.2649140026956
Äé	-12.1505036515179
À­	-7.78276783507935
ÞÔ	-13.8155114151068
°è	-11.3669724094896
ÅÄ	-8.09566813230038
Áà	-13.1964722067005
¹Õ	-10.7709889773833
¾Ü	-9.77748528347489
ÍØ	-10.2240872971435
°Î	-9.27984443488565
ÍÏ	-9.9092190843876
ÞÖ	-12.3941257341756
¾Ð	-10.7778149424537
×¾	-11.156251378174
ÞÕ	-11.0700736819329
ÕÐ	-8.36019029974906
°Ý	-8.95017718556078
Äâ	-9.69068383615959
Â£	-11.2840847496839
¼ð	-11.6838841202564
Óµ	-8.92623697801478
À¹	-10.57963801387
Å¡	-12.0478494974578
²¦	-10.1779252553804
Ôñ	-8.73944514108992
À¨	-8.37867511442317
ÊÃ	-11.7009785536157
Þ×	-13.969662094934
Õü	-11.5273150595648
¹°	-10.5039261921343
È­	-8.96571578898856
Ë©	-11.8696012660515
ÞÙ	-14.662809275494
¿½	-11.9772319302438
Æ´	-10.2601633536174
×§	-12.177902625706
Ê°	-10.354249792702
ÄÃ	-8.14809658462144
³Ö	-7.62023177070439
¹Ò	-9.40705152336473
Ö¸	-7.24823639414338
êü	-13.5641969868259
°´	-8.12805191448249
¿æ	-14.151983651728
Ìô	-9.37960554675598
ÍÚ	-9.99623046137723
Ö¿	-11.484755445146
ÂÎ	-12.9282082201059
